FID,id_1,RASTERVALU,NEAR_DIST
0,1,1.172825574870000,0.000000000479993
1,1,0.865899443626000,0.998448937885000
2,1,-9999.000000000000000,1.996897876000000
3,1,-9999.000000000000000,2.995346813880000
4,1,-9999.000000000000000,3.993795751880000
5,1,-9999.000000000000000,4.992244689990000
6,1,-9999.000000000000000,5.990693627760000
7,1,-9999.000000000000000,6.989142565760000
8,1,-9999.000000000000000,7.987591503870000
9,1,-9999.000000000000000,8.986040441869999
10,1,-9999.000000000000000,9.984489379970000
11,1,-9999.000000000000000,10.982938317900000
12,1,0.741030037403000,11.981387256000000
13,1,0.848944127560000,12.979836194000001
14,1,0.879947483540000,13.978285131600000
15,1,0.968256831169000,14.976734069999999
16,1,1.034912705420000,15.975183007800000
17,1,1.263573169710000,16.973631945699999
18,1,1.229480028150000,17.972080883699999
19,1,1.335707306860000,18.970529821600000
20,1,1.133313059810000,19.968978759500001
21,1,1.853099823000000,20.967427697600002
22,1,2.287309646610000,21.965876635600001
23,1,2.463654041290000,22.964325573600000
24,1,2.440717458720000,23.962774511599999
25,1,2.726170539860000,24.961223449700000
26,1,2.947478771210000,25.959672387600001
27,1,3.029563665390000,26.958121325499999
28,1,3.061570644380000,27.956570263700002
29,1,3.617238759990000,28.955019201599999
30,1,3.761639118190000,29.953468139600002
31,1,3.785248279570000,30.951917077600001
32,1,3.802586793900000,31.950366015699998
33,1,3.987402677540000,32.948814953499998
34,1,4.083940982820000,33.947263891600002
35,1,4.238534927370000,34.945712829400001
36,1,5.633861541750000,35.944161767499999
37,1,6.964290618900000,36.942610705500002
38,1,7.303344726560000,37.941059643300001
39,1,8.000531196590000,38.939508581600002
40,1,8.555626869199999,39.937957519299999
41,1,9.164403915410000,40.936406457300002
42,1,9.121062278749999,41.934855395400000
43,1,9.637892723080000,42.933304333300001
44,1,10.220000267000000,43.931753271399998
45,1,10.957712173499999,44.930202209500003
46,1,11.763260841399999,45.928651147200000
47,1,13.170311927800000,46.927100085299998
48,1,17.804203033400000,47.925549023300000
49,1,20.768230438200000,48.923997961200001
50,1,22.881969451900002,49.922446899100002
51,1,23.507202148400001,50.920895837099998
52,1,24.538478851299999,51.919344775200003
53,1,25.410774231000001,52.917793713099996
54,1,26.025062560999999,53.916242651099999
55,1,25.736761093100000,54.914691589199997
56,1,25.628313064600000,55.913140527199999
57,1,25.949453353900001,56.911589465299997
58,1,25.806119918800000,57.910038403300000
59,1,26.315246582000000,58.908487341099999
60,1,26.784086227400000,59.906936279299998
61,1,27.553451538099999,60.905385217199999
62,1,28.145004272500000,61.903834155100000
63,1,28.373592376700000,62.902283093100003
64,1,29.387508392299999,63.900732031200000
65,1,30.188737869299999,64.899180968799996
66,1,30.793989181499999,65.897629906899994
67,1,30.863792419399999,66.896078845000005
68,1,31.879220962500000,67.894527782899999
69,1,32.264713287399999,68.892976720999997
70,1,32.821105957000000,69.891425658800003
71,1,32.948249816900002,70.889874597000002
72,1,33.321075439500000,71.888323534799994
73,1,33.814910888699998,72.886772472999994
74,1,34.387268066399997,73.885221410900002
75,1,34.743301391599999,74.883670348799996
76,1,34.941890716600000,75.882119286800005
77,1,34.511734008799998,76.880568224900003
78,1,34.760761260999999,77.879017162699995
79,1,35.394977569600002,78.877466100800007
80,1,35.592395782499999,79.875915038800002
81,1,35.518146514900003,80.874363976699996
82,1,36.074287414600001,81.872812914700006
83,1,35.681777954099999,82.871261852700002
84,1,36.450950622599997,83.869710790699997
85,1,36.930809021000002,84.868159728699993
86,1,37.381240844700002,85.866608666800005
87,1,37.059955596899997,86.865057604800000
88,1,37.246505737299998,87.863506542600007
89,1,37.957771301299999,88.861955480700004
90,1,37.150264739999997,89.860404418800002
91,1,37.197422027599998,90.858853356500006
