FID,id_1,RASTERVALU,NEAR_DIST
0,1,1.599268198010000,0.000000000000000
1,1,1.649459481240000,0.997419444233000
2,1,1.727387428280000,1.994838888600000
3,1,1.810199260710000,2.992258333050000
4,1,1.810199260710000,3.989677777190000
5,1,1.899394035340000,4.987097222040000
6,1,1.939859628680000,5.984516666010000
7,1,2.048581600190000,6.981936110160000
8,1,2.141719341280000,7.979355555000000
9,1,2.141719341280000,8.976774999150001
10,1,2.266363143920000,9.974194443120000
11,1,2.399305105210000,10.971613888000000
12,1,2.472771883010000,11.969033332100000
13,1,2.539972782140000,12.966452776300001
14,1,2.604311943050000,13.963872220600001
15,1,2.861586332320000,14.961291665199999
16,1,3.202981472020000,15.958711109299999
17,1,3.368385553360000,16.956130554100000
18,1,3.551910638810000,17.953549998100002
19,1,3.801364421840000,18.950969442300000
20,1,4.470653533940000,19.948388887099998
21,1,4.753588199620000,20.945808331300000
22,1,4.684489250180000,21.943227775200000
23,1,4.655808448790000,22.940647220100001
24,1,4.671487331390000,23.938066664200001
25,1,4.544173717500000,24.935486108500001
26,1,4.475658416750000,25.932905552699999
27,1,4.475658416750000,26.930324997000000
28,1,4.500363826750000,27.927744441800002
29,1,4.557727336880000,28.925163885900002
30,1,4.575049400330000,29.922583329900000
31,1,4.692251682280000,30.920002774499999
32,1,4.692251682280000,31.917422218900001
33,1,4.741735458370000,32.914841662900002
34,1,4.973360061650000,33.912261107399999
35,1,5.067201614380000,34.909680551900003
36,1,5.248250484470000,35.907099996399999
37,1,5.248250484470000,36.904519440400001
38,1,5.409886360170000,37.901938884800003
39,1,5.519997596740000,38.899358329099996
40,1,5.595907211300000,39.896777773200000
41,1,5.641016006470000,40.894197217900000
42,1,5.714961051940000,41.891616661999997
43,1,5.889403343200000,42.889036106600003
44,1,6.150046348570000,43.886455550999997
45,1,6.262095451350000,44.883874994999999
46,1,6.451100349430000,45.881294439500003
47,1,6.634407520290000,46.878713884000000
48,1,6.964584827420000,47.876133328500003
49,1,7.614795684810000,48.873552772499998
50,1,8.114532470700000,49.870972216900000
51,1,8.668598175050001,50.868391661200000
52,1,9.968038558960000,51.865811105299997
53,1,11.004564285300001,52.863230549999997
54,1,15.396325111399999,53.860649994100001
55,1,15.396325111399999,54.858069438699999
56,1,20.649862289400001,55.855488883100001
57,1,22.992422103900001,56.852908327100003
58,1,24.445365905799999,57.850327771600000
59,1,27.008398056000001,58.847747216099997
60,1,27.008398056000001,59.845166660600000
61,1,28.730878830000002,60.842586104299997
62,1,28.855421066300000,61.840005548699999
63,1,28.700773239099998,62.837424993299997
64,1,28.680267334000000,63.834844437299999
65,1,28.680267334000000,64.832263881700001
66,1,28.656110763499999,65.829683326199998
67,1,28.637666702299999,66.827102770400003
68,1,28.649869918800000,67.824522215100004
69,1,28.627809524500002,68.821941659199993
70,1,28.659032821699999,69.819361103700004
71,1,28.679986953699999,70.816780548200001
72,1,28.699892044100000,71.814199992200002
73,1,28.714883804300001,72.811619436399994
74,1,28.659482955900000,73.809038880900005
75,1,28.615890502900001,74.806458325400001
76,1,28.628040313700001,75.803877769500005
77,1,28.696624755900000,76.801297213799998
78,1,28.696624755900000,77.798716658399997
79,1,28.725511550899999,78.796136102500000
80,1,28.764682769800000,79.793555546899995
81,1,28.798402786299999,80.790974991400006
82,1,29.001932144200001,81.788394435900003
83,1,29.001932144200001,82.785813880399999
84,1,29.116777419999998,83.783233324400001
85,1,28.951333999599999,84.780652768799996
86,1,28.887523651100000,85.778072213399994
87,1,29.296190261800000,86.775491657499998
88,1,28.957260131799998,87.772911101199995
89,1,28.966958999599999,88.770330545999997
90,1,28.985078811600001,89.767749990200002
91,1,29.114402771000002,90.765169434900002
92,1,29.238550186200001,91.762588879000006
93,1,29.559885025000000,92.760008323500003
94,1,29.558921814000001,93.757427767999999
95,1,29.251401901200001,94.754847212499996
96,1,29.388114929200000,95.752266656499998
97,1,29.570396423300000,96.749686100600002
98,1,29.455026626599999,97.747105545200000
99,1,29.538890838600000,98.744524989200002
100,1,29.545043945300002,99.741944433300006
101,1,29.410356521600001,100.739363878000010
102,1,29.349943160999999,101.736783321999990
103,1,29.596794128399999,102.734202766000000
104,1,29.659984588600000,103.731622211000000
105,1,29.240190506000001,104.729041655000000
106,1,29.272188186600001,105.726461099999990
107,1,29.585073471099999,106.723880544000000
108,1,29.656232833899999,107.721299989000000
109,1,29.626712799100002,108.718719433000000
110,1,30.046155929600001,109.716138877000010
111,1,29.472856521600001,110.713558320999990
112,1,29.594678878800000,111.710977765000000
113,1,29.606039047199999,112.708397210000000
114,1,29.410291671800000,113.705816654000000
115,1,29.913852691700001,114.703236098000000
116,1,29.991441726700000,115.700655543000000
117,1,29.779592514000001,116.698074987000000
118,1,29.579784393299999,117.695494432000000
119,1,29.572399139400002,118.692913876000010
120,1,29.651111602800000,119.690333319999990
121,1,30.055118560800000,120.687752765000000
122,1,29.849832534800001,121.685172209000000
123,1,29.708852767900002,122.682591653000000
124,1,29.513263702400000,123.680011097000000
125,1,29.822626113900000,124.677430542000000
126,1,30.035675048800002,125.674849986000000
127,1,30.214323043800000,126.672269430000000
128,1,30.145265579200000,127.669688875000010
129,1,29.766351699800001,128.667108318999990
130,1,29.766351699800001,129.664527763000000
131,1,29.963815689099999,130.661947207999990
132,1,29.924072265600000,131.659366651999990
133,1,29.787977218599998,132.656786097000010
134,1,29.628700256300000,133.654205541000010
135,1,29.813182830799999,134.651624985000010
